,TR,IR,VR,ZR,ZZR,IR_CURRF,Lz_10_9,Einductance,EINP,ni_10_23,TM_10_6,nimax_10_23,Wpiston,T,AC,BE,I,II,IO,RESF,Z,ZZ
1118,1.6747658463199975,4.660762190535306,0.0004966914409890093,0.17050070470659812,0.10161056458358109,3.262533533374714,0.26227546687673603,0.012905719504224603,0.00223276751922072,0.45318418201754385,8432.800786133339,7.1367587719298236,8.427066723087947e-05,2.237999999999975,-0.00011662233104522804,0.2691965806382536,0.011324009920917612,-0.00013158688422697942,0.02556342939337977,86.05811989580064,0.03410014094131962,0.015207676781937072
1119,1.676262509274707,4.660653875384021,0.0004966602253797564,0.17065277914201565,0.10160900618205293,3.2624577127688146,0.2625093978368326,0.012905193149667631,0.002232841010208366,0.45318418201754385,8432.671452242856,7.1367587719298236,8.434415821852555e-05,2.239999999999975,-0.00011662009178820183,0.2691965806382536,0.011323746753264429,-0.00013158382659153895,0.025586076886886296,86.05811989580064,0.03413055582840313,0.015207443541753496
1120,1.6777591722294163,4.660545562749616,0.0004966290112849312,0.17080485124507616,0.10160744781046979,3.2623818939247307,0.2627433252091432,0.012904666815030353,0.002232914496653146,0.45318418201754385,8432.542120837552,7.1367587719298236,8.441764466330581e-05,2.2419999999999747,-0.00011661785090847706,0.2691965806382536,0.011323483591726375,-0.00013158076902714604,0.02560872385406975,86.05811989580064,0.03416097024901523,0.01520721030605168
1121,1.6792558351841258,4.660437252632032,0.0004965977987046002,0.17095692101582452,0.10160588946885324,3.262306076842422,0.2629772489937369,0.012904140500312133,0.0022329879785553458,0.45318418201754385,8432.412791919216,7.1367587719298236,8.449112656550545e-05,2.2439999999999745,-0.0001166156084136386,0.2691965806382536,0.011323220436303308,-0.0001315777115339075,0.025631370294942356,86.05811989580064,0.0341913842031649,0.015206977074834852
1122,1.680752498138835,4.660328945031208,0.0004965665876387962,0.17110898845430556,0.10160433115722477,3.2622302615218453,0.26321116919068266,0.012903614205512318,0.0022330614559152497,0.45318418201754385,8432.28346548963,7.1367587719298236,8.456460392540964e-05,2.2459999999999742,-0.00011661336431123217,0.2691965806382536,0.011322957286995084,-0.00013157465411171013,0.025654016209516347,86.05811989580064,0.03422179769086111,0.01520674384810623
1123,1.6822491610935446,4.660220639947088,0.0004965353780875731,0.17126105356056423,0.10160277287560576,3.2621544479629616,0.26344508580004966,0.012903087930630282,0.0022331349287331437,0.45318418201754385,8432.154141550574,7.1367587719298236,8.463807674330359e-05,2.247999999999974,-0.00011661111860876319,0.2691965806382536,0.011322694143801562,-0.00013157159676055078,0.02567666159780395,86.05811989580064,0.034252210712112846,0.015206510625869012
1124,1.6837458240482541,4.660112337379613,0.0004965041700509738,0.1714131163346455,0.1016012146240175,3.262078636165729,0.2636789988219071,0.012902561675665374,0.0022332083970093126,0.45318418201754385,8432.024820103808,7.1367587719298236,8.47115450194725e-05,2.249999999999974,-0.00011660887131369434,0.2691965806382536,0.0113224310067226,-0.00013156853948042624,0.025699306459817394,86.05811989580064,0.0342826232669291,0.015206277408126386
1125,1.6852424870029634,4.660004037328723,0.0004964729635290406,0.17156517677659433,0.10159965640248116,3.262002826130106,0.2639129082563241,0.012902035440616943,0.0022332818607440417,0.45318418201754385,8431.895501151095,7.1367587719298236,8.478500875420153e-05,2.2519999999999736,-0.00011660662243345141,0.2691965806382536,0.011322167875758057,-0.00013156548227144334,0.02572195079556891,86.05811989580064,0.03431303535531886,0.015206044194881519
1126,1.6867391499576727,4.659895739794362,0.0004964417585218039,0.17171723488645568,0.10159809821101783,3.2619270178560535,0.2641468141033697,0.012901509225484378,0.002233355319937616,0.45318418201754385,8431.766184694181,7.1367587719298236,8.485846794777586e-05,2.2539999999999734,-0.00011660437197541718,0.2691965806382536,0.01132190475090779,-0.00013156242513348888,0.025744594605070725,86.05811989580064,0.03434344697729114,0.015205810986137568
1127,1.6882358129123822,4.65978744477647,0.000496410555029316,0.17186929066427464,0.10159654004964849,3.2618512113435285,0.2643807163631134,0.012900983030267018,0.0022334287745903207,0.45318418201754385,8431.636870734812,7.1367587719298236,8.493192260048068e-05,2.255999999999973,-0.00011660211994693625,0.2691965806382536,0.011321641632171656,-0.0001315593680666697,0.025767237888335067,86.05811989580064,0.03437385813285493,0.015205577781897673
